id,sentiment
"5807_1",0.3411259055137634
"9464_8",0.9918482303619385
"3124_10",0.6800933480262756
"2705_4",0.9870807528495789
"12187_8",0.987736701965332
"12319_10",0.9915006756782532
"9874_3",0.018005013465881348
"3406_4",0.012724488973617554
"2327_10",0.9972507357597351
"605_10",0.9935181736946106
"8080_4",0.12397992610931396
"3074_10",0.9974989891052246
"2499_3",0.026044130325317383
"1013_1",0.8912696838378906
"11535_1",0.002940058708190918
"4118_7",0.9874296188354492
"10492_8",0.9965144991874695
"2129_4",0.49309203028678894
"9814_10",0.026838362216949463
"10671_9",0.6529551148414612
"5980_10",0.9973317384719849
"2755_2",0.28513047099113464
"5461_2",0.9841039180755615
"11979_1",0.014507979154586792
"8810_1",0.0030528903007507324
"852_7",0.9953261613845825
"10961_4",0.014528542757034302
"7436_4",0.09827986359596252
"11281_3",0.31580954790115356
"4208_3",0.015386134386062622
"8213_10",0.6438820362091064
"9851_2",0.13729438185691833
"4713_7",0.688065767288208
"9528_1",0.9939147233963013
"3595_10",0.9978065490722656
"5785_3",0.07428792119026184
"10370_3",0.0023044943809509277
"1980_3",0.08098095655441284
"8800_4",0.023549705743789673
"4437_3",0.07597562670707703
"28_3",0.359263151884079
"12171_1",0.23130565881729126
"9359_3",0.008780479431152344
"3831_9",0.9981623888015747
"10962_7",0.991793155670166
"1500_9",0.9286707639694214
"11470_10",0.9956439137458801
"11843_3",0.02843838930130005
"11200_4",0.4226039946079254
"1067_1",0.008204281330108643
"3333_1",0.0037448108196258545
"4487_4",0.9527379870414734
"6428_1",0.0043770670890808105
"575_7",0.023577630519866943
"10904_9",0.8156693577766418
"11821_2",0.2376231551170349
"11605_1",0.002313762903213501
"1111_7",0.8059351444244385
"10295_1",0.2904478907585144
"1146_4",0.002337038516998291
"2405_9",0.09451806545257568
"11081_10",0.9936350584030151
"2201_10",0.9976009130477905
"4844_1",0.0038764476776123047
"11007_8",0.9859439730644226
"6535_7",0.3584793210029602
"2653_4",0.0033367574214935303
"8245_10",0.982004702091217
"9951_8",0.9947323799133301
"6133_8",0.010410845279693604
"10006_2",0.0026206374168395996
"7350_1",0.02562105655670166
"4509_9",0.9976692199707031
"948_1",0.0020467042922973633
"3987_1",0.013257890939712524
"2947_10",0.007255584001541138
"6041_3",0.0018416643142700195
"2946_1",0.00486987829208374
"11967_4",0.002115398645401001
"1185_10",0.9978545904159546
"10323_2",0.6172477006912231
"11706_2",0.0016293823719024658
"3663_1",0.0040476322174072266
"5602_10",0.9982208609580994
"4870_10",0.37528231739997864
"1994_1",0.003758072853088379
"10807_7",0.9855379462242126
"6871_3",0.9835914373397827
"1175_2",0.001763373613357544
"10919_7",0.9959021210670471
"8127_10",0.8504942655563354
"12497_4",0.12283524870872498
"3274_1",0.01161608099937439
"2568_3",0.00849655270576477
"840_2",0.004627585411071777
"5626_10",0.997816264629364
"7561_10",0.9979814291000366
"4600_3",0.1508956253528595
"3324_9",0.1360994577407837
"8899_7",0.9561123847961426
"5592_8",0.7482664585113525
"12483_4",0.005738049745559692
"7874_1",0.0015879571437835693
"5878_10",0.9916601777076721
"4303_9",0.6625110507011414
"9421_1",0.005245208740234375
"10269_4",0.04948762059211731
"10615_2",0.01710796356201172
"2634_10",0.9945157766342163
"7522_1",0.006427586078643799
"9289_10",0.5481616258621216
"4636_10",0.6163659691810608
"1241_7",0.07379695773124695
"9458_9",0.9807790517807007
"11690_10",0.9976205229759216
"7176_4",0.9012086987495422
"6212_10",0.991775631904602
"6319_1",0.012778162956237793
"5229_3",0.19559305906295776
"466_9",0.9971074461936951
"8693_2",0.03699728846549988
"2952_10",0.9965517520904541
"1128_1",0.004304766654968262
"3975_10",0.9454045295715332
"11365_10",0.44277429580688477
"2074_9",0.9945440888404846
"9768_10",0.9972378015518188
"4895_1",0.006297469139099121
"5726_10",0.996688723564148
"9993_10",0.9974840879440308
"11319_2",0.11885339021682739
"10561_2",0.025337308645248413
"5455_8",0.9979152083396912
"10684_3",0.007550746202468872
"3652_3",0.013418704271316528
"7825_1",0.012457102537155151
"8806_1",0.0077619850635528564
"275_10",0.9941242933273315
"2246_1",0.014052659273147583
"11968_2",0.0018908679485321045
"2528_1",0.16022983193397522
"8491_8",0.6699425578117371
"13_1",0.9677706956863403
"4530_8",0.9322810173034668
"5207_3",0.004909902811050415
"11648_10",0.9963200092315674
"8260_1",0.03017646074295044
"10730_10",0.9754807949066162
"10402_3",0.03735542297363281
"8077_1",0.0025536715984344482
"8598_8",0.9686383008956909
"2809_3",0.0020914673805236816
"12490_10",0.9969817399978638
"1447_9",0.9967467188835144
"1605_3",0.038984984159469604
"2311_4",0.003810673952102661
"3235_9",0.84353107213974
"5725_10",0.977945864200592
"9025_10",0.9954241514205933
"6049_9",0.9240790605545044
"4803_10",0.9976493120193481
"191_9",0.9979263544082642
"420_3",0.2618921399116516
"5238_2",0.004841446876525879
"1280_9",0.9872080087661743
"9408_4",0.03833684325218201
"819_1",0.0020580291748046875
"1656_4",0.005933523178100586
"9964_3",0.010617762804031372
"10404_4",0.5343246459960938
"12369_10",0.9896745681762695
"6423_1",0.0026718974113464355
"9942_8",0.8202151656150818
"1519_1",0.04168495535850525
"100_10",0.9968465566635132
"3216_10",0.9830545783042908
"3909_10",0.2968885898590088
"5034_7",0.9964094161987305
"14_8",0.9972862005233765
"5891_3",0.0073032379150390625
"8496_10",0.9982182383537292
"7429_1",0.010090112686157227
"9457_1",0.00312158465385437
"9602_8",0.9948046207427979
"4198_1",0.008437186479568481
"154_2",0.027217119932174683
"5070_2",0.0022468268871307373
"4207_8",0.9627522826194763
"7758_8",0.9902350902557373
"4439_9",0.9910827875137329
"12042_1",0.0021966397762298584
"7244_1",0.0038605034351348877
"6854_1",0.0030565261840820312
"11932_10",0.9958088397979736
"4151_10",0.9946178197860718
"7265_1",0.009902119636535645
"10272_7",0.9973556399345398
"4256_4",0.04495280981063843
"1225_7",0.9886237978935242
"956_10",0.9953773021697998
"6389_2",0.003735154867172241
"1365_4",0.005199313163757324
"4752_7",0.961265504360199
"276_10",0.9931073188781738
"8766_9",0.042008548974990845
"11225_10",0.8040971755981445
"6920_1",0.004301398992538452
"11536_1",0.0016128122806549072
"1923_9",0.9935206174850464
"11460_10",0.9924768805503845
"10054_7",0.9826004505157471
"10845_1",0.002139657735824585
"10231_4",0.10515064001083374
"9430_8",0.6081154346466064
"3226_2",0.0022006630897521973
"4298_3",0.8316166996955872
"10635_4",0.00845596194267273
"10567_4",0.00745236873626709
"5460_10",0.9972928166389465
"7310_7",0.8565734624862671
"10330_2",0.003049194812774658
"5151_9",0.9971213936805725
"11_3",0.9342020750045776
"1448_8",0.1934954822063446
"10130_8",0.5050199031829834
"2199_3",0.00645524263381958
"1761_10",0.9950293302536011
"2782_1",0.0023839473724365234
"7618_10",0.9973088502883911
"85_10",0.9719306230545044
"5730_3",0.025757044553756714
"3641_1",0.9380052089691162
"8190_9",0.9977231621742249
"9533_10",0.9972875118255615
"9508_1",0.0035815834999084473
"237_8",0.9978235960006714
"3981_7",0.18872210383415222
"7194_9",0.991573691368103
"10584_8",0.1425340473651886
"248_2",0.0026983916759490967
"8358_4",0.005613446235656738
"1218_1",0.0018516480922698975
"4191_10",0.021514803171157837
"3090_8",0.9615167379379272
"11923_2",0.029857546091079712
"1640_8",0.9219662547111511
"9972_3",0.004126816987991333
"11818_4",0.9572530388832092
"4350_10",0.9821325540542603
"877_10",0.46500280499458313
"10017_8",0.9692452549934387
"7975_10",0.9973642826080322
"8436_1",0.02827480435371399
"6024_7",0.684225857257843
"3112_1",0.0037798285484313965
"951_10",0.9846425652503967
"1622_1",0.002726346254348755
"191_3",0.0833597481250763
"5669_1",0.002401202917098999
"1891_4",0.06113719940185547
"12173_9",0.9814817309379578
"7887_7",0.3200165033340454
"3256_10",0.7845561504364014
"5419_1",0.0014479756355285645
"7635_1",0.008428335189819336
"8297_2",0.026738286018371582
"7137_8",0.9282869696617126
"7562_3",0.026938647031784058
"9944_1",0.0017873048782348633
"4288_1",0.00191459059715271
"8087_1",0.019785970449447632
"4771_10",0.9924383759498596
"10482_10",0.9881917238235474
"5324_10",0.9978961944580078
"3080_1",0.013894230127334595
"10923_7",0.49595406651496887
"1753_7",0.9958566427230835
"317_10",0.9962713122367859
"12474_8",0.8094456791877747
"773_8",0.997464120388031
"388_1",0.012971460819244385
"12141_2",0.39098069071769714
"5667_1",0.18015018105506897
"1071_9",0.9955796003341675
"2897_10",0.9907604455947876
"9481_4",0.039809733629226685
"12025_1",0.002889782190322876
"8879_7",0.8307384252548218
"5683_1",0.0075494349002838135
"7026_1",0.0026519298553466797
"2439_1",0.024360984563827515
"3631_7",0.9438231587409973
"1650_9",0.08326372504234314
"5378_7",0.9976072907447815
"9745_1",0.0014793574810028076
"11563_8",0.8919997811317444
"299_8",0.9962279200553894
"9471_2",0.23331359028816223
"1866_1",0.026241064071655273
"2639_4",0.03265610337257385
"5122_1",0.02522444725036621
"12341_7",0.14782512187957764
"2936_8",0.9978996515274048
"8647_10",0.7100822925567627
"4255_9",0.9956374168395996
"7262_8",0.8911005258560181
"8413_10",0.9349998235702515
"10080_1",0.0064125657081604
"3973_1",0.06595709919929504
"8752_9",0.9981015920639038
"4018_2",0.020555317401885986
"7669_1",0.0030754804611206055
"10421_4",0.00505712628364563
"7854_8",0.9956037402153015
"162_8",0.013565927743911743
"11614_9",0.9926919937133789
"11343_8",0.9960061311721802
"1708_7",0.016693681478500366
"7115_4",0.9772634506225586
"10498_10",0.019280284643173218
"2944_8",0.9967962503433228
"10474_3",0.020025551319122314
"1263_1",0.0029945075511932373
"1693_4",0.9320805072784424
"9600_9",0.2400141954421997
"11173_2",0.19134485721588135
"3961_2",0.005828201770782471
"8011_1",0.7556093335151672
"7386_8",0.21054407954216003
"8787_8",0.885174036026001
"12349_9",0.93515944480896
"1776_4",0.0054779052734375
"5885_4",0.9969600439071655
"220_4",0.004295647144317627
"5547_8",0.9978841543197632
"2853_1",0.007924705743789673
"2157_2",0.03492876887321472
"11667_2",0.902963399887085
"194_7",0.10925436019897461
"1633_1",0.002179950475692749
"6897_2",0.010537177324295044
"11568_2",0.05148601531982422
"9219_1",0.03554248809814453
"477_8",0.9955342411994934
"8980_3",0.9890522956848145
"4612_10",0.8439168930053711
"8030_10",0.9973022937774658
"1846_8",0.9985978007316589
"2786_8",0.9878908395767212
"2634_1",0.0066783130168914795
"3110_8",0.9790136814117432
"11587_8",0.8919314742088318
"11262_8",0.9849812984466553
"5680_7",0.08572700619697571
"4583_4",0.023721963167190552
"1451_1",0.0024422109127044678
"4244_4",0.0055123865604400635
"6176_4",0.007043927907943726
"8851_10",0.9978291988372803
"908_9",0.9968645572662354
"7494_9",0.7926278114318848
"8061_3",0.006478846073150635
"789_1",0.023124635219573975
"2374_7",0.9476157426834106
"11225_3",0.0030485987663269043
"4467_4",0.004357129335403442
"8516_10",0.05210945010185242
"4121_10",0.9938166737556458
"10267_7",0.03443944454193115
"6040_8",0.7224447727203369
"8338_7",0.9584825038909912
"2903_7",0.9971328377723694
"6662_9",0.9876773953437805
"5333_10",0.9904136657714844
"7470_4",0.006586939096450806
"8813_1",0.05235341191291809
"4514_3",0.6922881007194519
"9584_7",0.025798529386520386
"11706_8",0.9918326735496521
"11538_8",0.9921491146087646
"4210_1",0.001820594072341919
"8984_1",0.0027104616165161133
"3431_4",0.003505885601043701
"4973_10",0.9925731420516968
"12260_1",0.0029649436473846436
"4267_10",0.9909383654594421
"9906_9",0.9971300363540649
"670_7",0.997446596622467
"6270_3",0.006293296813964844
"5164_4",0.025473594665527344
"9741_2",0.003442704677581787
"3761_8",0.2847973108291626
"2651_2",0.010809898376464844
"7448_10",0.9878994822502136
"7184_9",0.9967362284660339
"1313_9",0.9433092474937439
"10654_8",0.996812105178833
"7151_1",0.0027211904525756836
"2320_10",0.9932239055633545
"12033_7",0.08564126491546631
"6429_1",0.04037627577781677
"1420_4",0.9617510437965393
"3002_7",0.24048298597335815
"1299_1",0.009082794189453125
"7897_9",0.9978978633880615
"1529_4",0.005526721477508545
"9760_2",0.00466543436050415
"11318_1",0.004377126693725586
"2217_3",0.017701059579849243
"11641_2",0.017316311597824097
"7238_10",0.9967025518417358
"7710_8",0.9576250314712524
"12011_8",0.9759773015975952
"4495_7",0.9941636323928833
"11144_4",0.011008769273757935
"5625_2",0.005984604358673096
"2926_7",0.3209215998649597
"8538_8",0.959118127822876
"8875_10",0.18679741024971008
"10881_10",0.9969021677970886
"1662_7",0.8957297801971436
"4560_9",0.08079800009727478
"6714_4",0.0022559762001037598
"9059_10",0.9893184900283813
"6631_10",0.8711727261543274
"8520_1",0.004137158393859863
"918_4",0.012797713279724121
"3102_10",0.9930664300918579
"3611_2",0.005007743835449219
"8434_10",0.9965794086456299
"681_7",0.9981168508529663
"7386_4",0.012722641229629517
"7566_9",0.03505304455757141
"10110_10",0.9965739250183105
"10486_10",0.9976053237915039
"1492_3",0.5193726420402527
"11823_1",0.005382508039474487
"2331_9",0.9945916533470154
"2200_2",0.0032299160957336426
"9547_1",0.017790228128433228
"785_2",0.0023495256900787354
"5101_4",0.024890631437301636
"5657_10",0.9711922407150269
"6902_7",0.7568254470825195
"1490_9",0.9629031419754028
"7148_9",0.35143089294433594
"7387_8",0.7044850587844849
"8277_9",0.9865836501121521
"6912_7",0.987430214881897
"170_2",0.5718977451324463
"7702_10",0.9982559680938721
"4393_3",0.0021517276763916016
"2608_3",0.9921784400939941
"4931_8",0.9967358112335205
"10589_10",0.8994652032852173
"8623_4",0.0035583078861236572
"6057_2",0.00494346022605896
"2704_9",0.9974943399429321
"1790_2",0.07251578569412231
"12370_1",0.0019150376319885254
"159_1",0.0020970702171325684
"343_9",0.998363733291626
"2128_9",0.9975345134735107
"11181_8",0.9893082976341248
"11775_10",0.9980653524398804
"3514_10",0.9932096600532532
"6993_2",0.003155320882797241
"2866_9",0.17050322890281677
"1000_9",0.9937864542007446
"11772_7",0.9264021515846252
"3355_9",0.035442233085632324
"8519_8",0.833533763885498
"7879_3",0.057161569595336914
"4332_10",0.9944232702255249
"5403_1",0.0021775364875793457
"1514_7",0.025502949953079224
"7904_1",0.0028493106365203857
"10550_2",0.10722559690475464
"11442_10",0.9851285219192505
"2821_3",0.009964823722839355
"5766_1",0.0019027292728424072
"8061_9",0.9973219633102417
"2166_1",0.0018150806427001953
"6206_1",0.0035068392753601074
"11124_2",0.004251539707183838
"7625_10",0.8356269598007202
"90_9",0.9549340009689331
"7959_10",0.9862978458404541
"7029_10",0.9795923233032227
"779_8",0.9960572719573975
"1101_4",0.015314847230911255
"11189_4",0.003135174512863159
"9790_4",0.003305882215499878
"10861_1",0.011550366878509521
"5902_2",0.05088236927986145
"9545_10",0.9800221920013428
"3730_1",0.0014698803424835205
"4951_9",0.17499586939811707
"3295_1",0.0023998618125915527
"9495_2",0.44450581073760986
"2876_1",0.42939043045043945
"2796_1",0.004328876733779907
"10338_3",0.05612218379974365
"10913_7",0.04332619905471802
"4685_2",0.0033914148807525635
"11586_1",0.014188379049301147
"4904_7",0.20856928825378418
"7110_7",0.6689764857292175
"2086_4",0.3543313145637512
"7372_7",0.8728100657463074
"135_9",0.9910719394683838
"7038_3",0.918103814125061
"1119_2",0.004453212022781372
"5057_8",0.77956223487854
"3479_10",0.9976937770843506
"6489_8",0.9977461099624634
"4910_8",0.1764187514781952
"5979_10",0.99039626121521
"11304_1",0.00477445125579834
"2102_9",0.9969339370727539
"8048_1",0.0023526251316070557
"12153_7",0.948718786239624
"4832_8",0.9728931188583374
"3079_9",0.9932951927185059
"8254_2",0.002646148204803467
"7981_7",0.9926190376281738
"611_1",0.18295958638191223
"307_10",0.9939345121383667
"8861_3",0.010104060173034668
"4635_4",0.3424330949783325
"6197_7",0.9659308195114136
"6739_3",0.012230545282363892
"8588_9",0.9311339259147644
"8461_7",0.5278653502464294
"10089_1",0.01014089584350586
"2609_7",0.9635008573532104
"1418_3",0.11044597625732422
"2661_10",0.9954867362976074
"1253_9",0.9777258634567261
"8815_9",0.9907533526420593
"9867_8",0.996440052986145
"2155_1",0.005393475294113159
"12259_4",0.036200910806655884
"11224_3",0.18437471985816956
"4781_1",0.002002716064453125
"4354_9",0.9967274069786072
"9629_9",0.8942858576774597
"3629_9",0.998092770576477
"6445_10",0.9960839748382568
"9526_10",0.9974378347396851
"5138_2",0.003960341215133667
"349_10",0.9044560194015503
"2099_7",0.9941659569740295
"4411_1",0.06435102224349976
"8127_3",0.015552163124084473
"5225_8",0.9783053398132324
"7970_3",0.00558057427406311
"5688_7",0.5979676842689514
"12099_3",0.09071043133735657
"6020_4",0.06532430648803711
"3892_8",0.9754594564437866
"2098_8",0.990120530128479
"4851_7",0.9887750148773193
"10967_10",0.19063645601272583
"6230_4",0.04053732752799988
"2211_2",0.01356998085975647
"11978_10",0.9961694478988647
"8802_1",0.004263371229171753
"11010_3",0.0020101070404052734
"10083_2",0.0392700731754303
"5588_10",0.07026994228363037
"958_10",0.7218554019927979
"6771_4",0.11288776993751526
"6767_9",0.9761374592781067
"7302_10",0.9913686513900757
"5324_3",0.003075331449508667
"7737_10",0.9982589483261108
"8603_10",0.9881139993667603
"3029_7",0.9983927011489868
"8640_2",0.004991501569747925
"2139_1",0.0019068419933319092
"6305_10",0.9972113370895386
"6884_7",0.9963144063949585
"5534_8",0.9918226003646851
"7619_8",0.9902453422546387
"10057_8",0.7437542676925659
"972_7",0.9974940419197083
"6245_8",0.9841922521591187
"6627_7",0.9969044923782349
"3621_10",0.06491780281066895
"2290_4",0.9925261735916138
"24_4",0.10179853439331055
"5689_1",0.0020509064197540283
"6497_4",0.03999471664428711
"12405_4",0.9894654750823975
"11720_7",0.996131420135498
"10088_1",0.00269201397895813
"9258_9",0.9981255531311035
"354_4",0.7932356595993042
"4770_10",0.9858807921409607
"1035_3",0.3180125057697296
"739_1",0.00245550274848938
"6267_7",0.9886730909347534
"1562_8",0.9928544759750366
"1438_1",0.001943141222000122
"281_8",0.9979830980300903
"1818_1",0.2586624026298523
"3943_3",0.01649940013885498
"8116_4",0.5612097978591919
"6984_1",0.0031037330627441406
"5330_4",0.0022194981575012207
"8821_8",0.9965673685073853
"10484_10",0.9977909326553345
"1886_4",0.006175965070724487
"7943_2",0.2500881850719452
"6438_7",0.9947527647018433
"8931_10",0.9903704524040222
"10538_10",0.9672796726226807
"534_10",0.9951626062393188
"7329_2",0.004920244216918945
"6614_2",0.9810014963150024
"710_10",0.7979485988616943
"3120_4",0.02127322554588318
"9046_1",0.0023929476737976074
